cidade;uf;tempo;temperatura;temperatura_max;temperatura_min;nebulosidade;umidade;vento;horario_por_sol;pesca;melhor_horario_pesca;altura_maior_onda;texto_onda;qtd_navios_porto;qtd_navios_chegando;data
Angra dos Reis;RJ;céu nublado [emoji_nuvem];18;19;18;100;75;30;17:40;Excelente;16:20 - 18:20;1,0;"Horários de maré alta: 2:20am (0,9m) e 3:55pm (1,0m).
Horários de maré baixa: 10:19am (-0,1m) e 10:18pm (0,3m)";;;11/08/2022
